Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
3,1,0.8,0.75,0.5794392523364486,0.25,1,1,0.0625,0.6521548575602629,1
4,1,0.6,0.5,0.29906542056074764,0.125,1,0,0.140625,0.4989043097151205,1
0,1,0.2,0.0,0.27102803738317754,0.125,2,1,0.046875,0.5303140978816655,0
1,1,0.6,0.5,0.4719626168224299,0.375,1,0,0.0,0.6691015339663988,0
2,1,0.4,0.75,0.2102803738317757,0.125,1,1,0.140625,0.48035062089116143,0
4,1,0.2,0.25,0.48130841121495327,0.0,2,0,0.09375,0.6617969320672024,1
3,1,0.4,0.5,0.4252336448598131,0.5,1,0,0.125,0.7116143170197224,0
4,1,0.2,0.75,0.18691588785046728,0.125,2,1,0.078125,0.5303140978816655,0
0,1,0.2,0.75,0.6355140186915887,0.375,2,1,0.125,0.6951059167275383,0
1,0,0.2,0.25,0.7523364485981309,0.0,1,0,0.125,0.5966398831263696,1
2,0,0.4,0.0,0.2803738317757009,0.0,2,1,0.046875,0.6170927684441198,0
4,0,0.2,1.0,0.3878504672897196,0.125,1,1,0.015625,0.5715120525931336,0
3,0,0.6,1.0,0.40186915887850466,0.125,1,0,0.125,0.6409057706355004,0
4,0,0.4,0.75,0.5280373831775701,0.5,1,0,0.09375,0.562600438276114,0
0,0,0.6,1.0,0.19158878504672897,0.125,2,0,0.0625,0.5570489408327246,0
1,0,0.6,0.25,0.3644859813084112,0.375,2,1,0.109375,0.5339663988312637,0
2,0,0.2,0.75,0.7242990654205608,0.125,2,1,0.0625,0.6730460189919649,1
4,0,0.6,0.75,0.5794392523364486,0.0,2,1,0.109375,0.5948867786705625,0
3,0,0.2,0.5,0.4672897196261682,0.25,1,0,0.125,0.6764061358655953,1
4,0,0.2,0.0,0.308411214953271,0.125,2,0,0.140625,0.6902848794740687,0
0,0,0.4,0.25,0.6822429906542056,0.0,2,0,0.109375,0.6197224251278305,1
1,0,0.4,0.5,0.6074766355140186,0.125,2,1,0.140625,0.6287801314828342,0
2,0,0.2,0.0,0.02336448598130841,0.125,2,1,0.09375,0.47830533235938644,1
4,0,0.6,0.25,0.6074766355140186,0.125,2,0,0.0,0.6501095690284879,0
3,0,0.6,0.5,0.8598130841121495,0.5,0,1,0.0625,0.5235938641344047,0
4,0,0.4,0.25,0.7523364485981309,0.0,0,1,0.03125,0.45390796201607014,1
0,0,0.6,1.0,0.4158878504672897,0.375,1,1,0.0625,0.44952520087655223,0
1,0,0.2,0.25,0.48130841121495327,0.125,1,0,0.109375,0.6471877282688093,0
2,0,0.2,0.25,0.8271028037383178,0.125,0,1,0.109375,0.6943754565376187,1
4,0,0.4,1.0,0.6214953271028038,0.25,2,0,0.078125,0.46106647187728267,0
3,0,0.2,0.5,0.48130841121495327,0.125,2,0,0.0,0.4390065741417093,1
4,2,0.2,0.0,0.2570093457943925,0.125,1,0,0.09375,0.4486486486486487,0
0,2,0.6,0.0,0.5467289719626168,0.0,0,0,0.140625,0.672899926953981,1
1,2,0.2,0.75,0.2570093457943925,0.125,2,0,0.03125,0.5751643535427319,0
2,2,0.4,0.25,0.5420560747663551,0.125,1,1,0.0625,0.6445580715850986,0
4,2,0.4,0.5,0.3691588785046729,0.125,1,0,0.125,0.5608473338203068,1
3,2,0.2,0.5,0.40186915887850466,0.25,1,0,0.015625,0.5471146822498174,1
4,2,0.6,0.25,0.5373831775700935,0.0,2,0,0.015625,0.5954711468224981,0
0,2,0.2,0.0,0.29906542056074764,0.125,2,0,0.0625,0.6607742878013149,0
1,2,0.2,1.0,0.8037383177570093,0.0,2,0,0.140625,0.7149744338933528,0
2,2,0.2,1.0,0.42990654205607476,0.25,2,1,0.03125,0.4429510591672754,0
4,2,0.2,0.25,0.6448598130841121,0.125,2,1,0.0625,0.5487216946676406,1
3,2,0.6,0.0,0.2570093457943925,0.25,1,1,0.0625,0.5183345507669832,0
4,2,0.2,0.5,0.2523364485981308,0.0,2,1,0.125,0.4527392257121987,0
0,2,0.2,1.0,0.8037383177570093,0.125,1,0,0.078125,0.46325785244704165,1
1,2,0.0,0.75,0.7102803738317757,0.125,1,0,0.09375,0.45887509130752374,0
2,2,0.2,0.5,0.6355140186915887,0.0,2,0,0.109375,0.6636961285609935,1
4,2,0.6,0.25,0.3177570093457944,0.125,2,0,0.078125,0.48224981738495254,0
3,2,0.2,0.5,0.5373831775700935,0.125,2,1,0.03125,0.639590942293645,1
4,2,0.2,1.0,0.46261682242990654,0.0,2,0,0.125,0.7057706355003652,0
0,2,0.4,1.0,0.5233644859813084,0.0,1,0,0.046875,0.7056245434623813,0
1,2,0.2,0.0,0.37383177570093457,0.0,2,0,0.046875,0.6902848794740687,0
2,2,0.6,0.25,0.7570093457943925,0.125,2,0,0.109375,0.5726807888970051,0
4,2,0.4,0.75,0.5981308411214953,0.125,2,0,0.0,0.4718772826880935,0
3,2,0.4,0.75,0.780373831775701,0.125,2,1,0.0,0.6255661066471877,1
4,2,0.2,0.0,0.5,1.0,2,0,0.09375,0.7181884587289993,1
0,2,0.4,0.75,0.794392523364486,0.625,2,0,0.140625,0.7158509861212564,0
1,2,0.8,0.0,0.43457943925233644,0.125,2,0,0.125,0.6303871439006574,0
2,2,0.2,0.0,0.6822429906542056,0.75,2,0,0.109375,0.6428049671292915,0
4,2,0.4,0.25,0.7897196261682243,0.25,2,0,0.03125,0.45566106647187726,1
3,2,0.2,0.25,0.19626168224299065,1.0,1,1,0.0,0.6895544192841491,1
4,2,0.4,0.75,0.8037383177570093,0.125,1,0,0.125,0.45536888239590945,1
0,2,0.4,0.5,0.5373831775700935,0.625,0,1,0.125,0.6794740686632579,1
1,2,0.8,0.5,0.19158878504672897,0.75,1,0,0.078125,0.729145361577794,1
2,2,0.4,1.0,0.6448598130841121,0.375,1,0,0.015625,0.01256391526661797,1
4,2,0.6,0.75,0.6822429906542056,0.375,1,1,0.0,0.08327246165084003,1
3,2,1.0,0.25,0.985981308411215,0.25,1,1,0.109375,0.08035062089116143,0
4,2,0.8,0.0,0.7663551401869159,0.25,1,0,0.078125,0.11176040905770636,0
0,2,0.4,0.75,0.6682242990654206,0.375,1,0,0.078125,0.03476990504017531,0
1,2,0.8,0.25,0.9766355140186916,0.25,1,0,0.125,0.08268809349890431,0
2,2,0.6,0.25,0.7383177570093458,0.5,1,1,0.0625,0.12914536157779402,0
4,2,0.0,0.0,0.7570093457943925,0.375,1,1,0.140625,0.03214024835646457,1
3,2,0.6,0.5,0.7990654205607477,0.5,1,0,0.109375,0.061358655953250546,1
4,2,0.4,0.5,0.7009345794392523,0.375,1,1,0.09375,0.019430241051862675,0
0,2,0.4,0.5,0.7009345794392523,0.375,1,0,0.0,0.09817384952520088,1
1,2,0.4,0.75,0.7710280373831776,0.375,2,0,0.015625,0.10065741417092769,1
2,2,0.6,1.0,0.6682242990654206,0.375,1,1,0.078125,0.12943754565376187,1
4,2,0.6,1.0,0.6962616822429907,0.375,1,1,0.0625,0.05551497443389335,1
3,2,0.6,0.0,0.6588785046728972,0.375,2,0,0.109375,0.021767713659605552,1
4,2,1.0,0.5,0.985981308411215,0.25,1,0,0.0,0.08590211833455076,1
0,2,0.6,0.75,0.7289719626168224,0.375,1,1,0.015625,0.12359386413440468,1
1,2,0.6,0.25,0.602803738317757,0.375,1,1,0.0625,0.0020452885317750183,0
2,2,0.8,0.75,0.7570093457943925,0.25,1,1,0.125,0.015047479912344777,0
4,2,1.0,1.0,0.7383177570093458,0.25,2,0,0.078125,0.07158509861212564,1
3,2,0.6,0.0,0.6355140186915887,0.375,1,1,0.078125,0.06223520818115413,0
4,2,1.0,0.0,0.7429906542056075,0.25,2,0,0.109375,0.0127100073046019,1
0,2,0.6,0.5,0.6495327102803738,0.375,1,1,0.046875,0.14448502556610665,0
1,2,1.0,0.0,0.8084112149532711,0.25,2,1,0.046875,0.017092768444119794,1
2,2,0.2,0.0,0.5373831775700935,0.125,2,1,0.0,0.5680058436815194,1
4,2,0.2,0.75,0.46261682242990654,0.0,2,0,0.140625,0.4426588750913075,0
3,2,0.4,1.0,0.5233644859813084,0.0,1,1,0.0,0.44382761139517896,0
4,2,0.2,1.0,0.37383177570093457,0.0,2,0,0.109375,0.6714390065741417,1
0,2,0.6,0.0,0.7570093457943925,0.125,2,0,0.109375,0.6856099342585829,0
1,2,0.4,0.5,0.5981308411214953,0.125,2,0,0.078125,0.5921110299488678,1
2,2,0.4,0.5,0.780373831775701,0.125,2,1,0.03125,0.5370343316289262,0
4,2,0.2,1.0,0.5,1.0,2,0,0.0,0.5836376917457998,0
3,2,0.4,0.75,0.794392523364486,0.625,2,1,0.03125,0.6823959094229365,1
4,2,0.8,0.5,0.43457943925233644,0.125,2,0,0.03125,0.5932797662527393,0
0,2,0.2,0.0,0.6822429906542056,0.75,2,1,0.046875,0.5758948137326516,0
1,2,0.4,0.25,0.7897196261682243,0.25,2,0,0.140625,0.5221329437545654,1
2,2,0.2,0.0,0.19626168224299065,1.0,1,0,0.046875,0.5105916727538349,1
4,2,0.4,0.5,0.8037383177570093,0.125,1,0,0.140625,0.7300219138056976,0
3,2,0.4,0.0,0.5373831775700935,0.625,0,1,0.046875,0.5076698319941563,1
4,2,0.8,0.75,0.19158878504672897,0.75,1,0,0.125,0.4927684441197955,1
0,2,0.4,1.0,0.6448598130841121,0.375,1,0,0.03125,0.06837107377647918,1
1,2,0.6,0.0,0.6822429906542056,0.375,1,0,0.109375,0.11891891891891893,0
2,2,1.0,0.0,0.985981308411215,0.25,1,1,0.046875,0.05405405405405406,1
4,2,0.8,0.5,0.7663551401869159,0.25,1,0,0.0,0.11307523739956173,0
3,2,0.4,1.0,0.6682242990654206,0.375,1,1,0.078125,0.04894083272461651,0
4,2,0.8,0.25,0.9766355140186916,0.25,1,1,0.015625,0.028487947406866325,0
0,2,0.6,0.0,0.7383177570093458,0.5,1,1,0.0,0.0029218407596785976,0
1,2,0.0,0.5,0.7570093457943925,0.375,1,0,0.078125,0.1060628195763331,0
2,2,0.6,0.0,0.7990654205607477,0.5,1,1,0.03125,0.11716581446311176,0
4,2,0.4,1.0,0.7009345794392523,0.375,1,0,0.015625,0.003360116873630387,1
3,2,0.4,0.5,0.7009345794392523,0.375,1,1,0.0625,0.05756026296566837,0
4,2,0.4,0.75,0.7710280373831776,0.375,2,0,0.015625,0.12096420745069393,0
0,2,0.6,0.5,0.6682242990654206,0.375,1,1,0.140625,0.1143900657414171,0
1,2,0.6,1.0,0.6962616822429907,0.375,1,1,0.140625,0.04207450693937181,1
2,2,0.6,0.5,0.6588785046728972,0.375,2,0,0.046875,0.08268809349890431,0
4,2,1.0,0.0,0.985981308411215,0.25,1,1,0.015625,0.14346238130021913,0
3,2,0.6,0.0,0.7289719626168224,0.375,1,1,0.046875,0.04485025566106647,0
4,2,0.6,0.75,0.602803738317757,0.375,1,0,0.078125,0.14594594594594595,0
0,2,0.8,0.5,0.8644859813084113,0.25,2,0,0.109375,0.12899926953981009,0
1,2,0.8,1.0,0.8084112149532711,0.25,2,0,0.09375,0.03623082542001461,1
2,1,0.4,0.0,0.8177570093457944,0.375,2,0,0.03125,0.04777209642074507,0
4,1,0.6,0.25,0.6682242990654206,0.375,2,0,0.078125,0.04514243973703433,1
3,1,1.0,1.0,0.9906542056074766,0.25,2,1,0.0,0.06953981008035062,1
4,1,0.8,0.0,0.7476635514018691,0.25,1,0,0.09375,0.054200146092037986,1
0,1,0.4,1.0,0.7242990654205608,0.375,2,0,0.09375,0.010080350620891161,1
1,1,0.6,0.5,0.8130841121495327,0.375,2,1,0.125,0.1114682249817385,1
2,1,0.8,0.75,0.9018691588785047,0.25,1,0,0.0,0.09569028487947406,0
4,1,0.8,0.75,0.7336448598130841,0.25,2,0,0.078125,0.14024835646457268,0
3,1,1.0,0.5,0.9766355140186916,0.25,2,0,0.0625,0.028780131482834186,0
4,1,0.2,0.75,0.5747663551401869,0.5,1,0,0.015625,0.12213294375456538,0
0,1,0.4,0.0,0.6308411214953271,0.375,2,0,0.140625,0.02089116143170197,0
1,1,0.8,0.75,0.9439252336448598,0.25,2,0,0.109375,0.06369612856099342,1
2,1,0.8,1.0,0.8691588785046729,0.25,1,1,0.046875,0.004967129291453615,0
4,1,0.6,0.5,0.6728971962616822,0.375,1,1,0.046875,0.05668371073776479,0
3,1,0.6,0.25,0.5934579439252337,0.375,2,0,0.078125,0.12885317750182615,0
4,1,0.4,0.0,0.6074766355140186,0.375,1,1,0.125,0.0772826880934989,0
0,1,0.6,1.0,0.7336448598130841,0.375,1,0,0.046875,0.07027027027027027,0
1,1,0.8,0.75,0.7149532710280374,0.25,1,1,0.015625,0.07523739956172389,0
2,1,0.8,0.75,0.9252336448598131,0.25,2,1,0.0625,0.025273922571219867,0
4,1,0.6,0.0,0.602803738317757,0.375,1,1,0.015625,0.11848064280496713,0
3,1,0.8,1.0,0.7336448598130841,0.25,1,1,0.015625,0.13031409788166545,1
4,1,0.6,0.0,0.6542056074766355,0.375,2,1,0.140625,0.14024835646457268,0
0,0,1.0,0.25,0.8785046728971962,0.25,1,0,0.0,0.01227173119065011,1
1,0,0.6,0.25,0.6915887850467289,0.375,1,1,0.0,0.12768444119795472,1
2,0,0.8,0.5,0.8084112149532711,0.25,1,0,0.046875,0.1383491599707816,1
4,0,0.8,1.0,0.9906542056074766,0.25,1,0,0.09375,0.0112490869247626,0
3,0,0.8,0.75,0.8130841121495327,0.25,1,0,0.140625,0.10182615047479912,0
4,0,0.6,0.5,0.6635514018691588,0.375,1,1,0.0,0.127100073046019,1
0,0,0.4,1.0,0.9299065420560748,0.125,1,0,0.015625,0.10109569028487947,0
1,0,0.0,0.25,1.0,0.125,1,1,0.0,0.08005843681519358,1
2,0,0.8,0.25,0.9065420560747663,0.25,2,1,0.0,0.016070124178232285,0
4,0,1.0,0.25,0.897196261682243,0.25,0,1,0.046875,0.04674945215485756,0
3,0,0.8,1.0,0.9485981308411215,0.25,1,1,0.015625,0.027903579254930606,0
4,0,0.8,1.0,0.6869158878504673,0.25,1,0,0.078125,0.1310445580715851,1
0,0,0.6,0.5,0.6214953271028038,0.375,1,0,0.0,0.028487947406866325,0
1,0,0.8,0.25,0.897196261682243,0.25,2,1,0.125,0.05902118334550767,1
2,0,0.8,0.5,0.8411214953271028,0.25,1,1,0.078125,0.09773557341124908,1
4,0,1.0,0.75,0.8130841121495327,0.25,2,0,0.0625,0.10723155588020453,0
3,0,0.4,0.5,0.7009345794392523,0.375,2,1,0.140625,0.09422936449963477,1
4,0,0.6,1.0,0.8084112149532711,0.375,1,1,0.0625,0.10825420014609204,0
0,0,0.6,0.5,0.677570093457944,0.375,1,0,0.015625,0.12169466764061358,1
1,0,0.4,0.75,0.7102803738317757,0.375,2,1,0.015625,0.09495982468955443,0
2,0,0.8,0.25,0.8177570093457944,0.25,2,1,0.03125,0.09276844411979547,0
4,0,0.4,1.0,0.719626168224299,0.375,2,1,0.078125,0.09656683710737765,0
3,2,0.6,1.0,0.6214953271028038,0.375,2,1,0.015625,0.1422936449963477,1
4,2,1.0,0.5,0.9345794392523364,0.25,1,1,0.046875,0.05712198685171658,0
0,2,0.8,0.0,0.985981308411215,0.25,1,0,0.03125,0.14258582907231557,0
1,2,1.0,0.0,0.7570093457943925,0.25,1,0,0.03125,0.07027027027027027,0
2,2,0.8,0.25,0.7429906542056075,0.25,2,0,0.03125,0.05171658144631117,0
4,2,0.6,0.5,0.3130841121495327,0.125,2,1,0.0,0.12198685171658144,0
3,2,0.6,1.0,0.7897196261682243,0.5,1,1,0.046875,0.13674214755295835,1
4,2,0.4,0.5,0.8084112149532711,0.375,1,1,0.015625,0.03973703433162892,1
0,2,0.8,0.5,0.8271028037383178,0.375,1,1,0.109375,0.10883856829802775,1
1,2,0.6,1.0,0.7523364485981309,0.375,1,1,0.0625,0.095836376917458,0
2,2,0.8,0.5,0.7570093457943925,0.25,2,1,0.125,0.13484295105916727,0
4,2,0.6,0.5,0.205607476635514,0.375,2,0,0.078125,0.12008765522279036,0
3,2,0.6,0.25,0.8037383177570093,0.375,2,0,0.015625,0.008765522279035792,1
4,2,0.8,0.75,0.8551401869158879,0.25,1,0,0.0625,0.03506208911614317,0
0,2,0.4,0.5,0.602803738317757,0.375,2,1,0.03125,0.03257852447041636,0
1,2,0.8,0.75,0.9345794392523364,0.25,2,1,0.0625,0.11409788166544924,1
2,2,0.6,0.5,0.308411214953271,0.25,1,0,0.078125,0.1412710007304602,0
4,2,0.4,0.5,0.5233644859813084,0.125,2,0,0.09375,0.5148283418553689,1
3,2,0.4,0.25,0.4158878504672897,0.0,2,0,0.03125,0.6362308254200146,0
4,2,0.4,0.75,0.8130841121495327,0.0,2,0,0.078125,0.6165084002921841,0
0,2,0.2,0.0,0.794392523364486,0.125,1,0,0.109375,0.5219868517165814,0
1,2,0.4,1.0,0.24299065420560748,0.0,1,1,0.015625,0.5671292914536158,1
2,2,0.4,1.0,0.49065420560747663,0.125,1,0,0.0,0.7154127100073046,1
4,2,0.4,0.0,0.35046728971962615,0.0,2,0,0.0,0.6889700511322133,0
3,2,0.4,0.5,0.6542056074766355,0.125,1,1,0.0,0.5479912344777209,0
4,2,0.4,0.75,0.5794392523364486,0.125,1,0,0.046875,0.6750913075237399,0
0,2,0.4,0.25,0.3037383177570093,0.25,1,0,0.125,0.5422936449963477,1
1,2,0.6,0.0,0.677570093457944,0.125,1,1,0.09375,0.6341855368882396,0
2,2,0.6,0.75,0.5233644859813084,0.0,1,1,0.125,0.5212563915266618,0
4,2,0.8,1.0,0.2523364485981308,0.125,2,1,0.03125,0.6933528122717312,0
3,2,0.4,0.5,0.6401869158878505,0.0,2,0,0.03125,0.5474068663257853,0
4,2,0.0,0.25,0.009345794392523364,0.375,2,1,0.140625,0.4918918918918919,0
0,2,0.2,0.25,0.8177570093457944,0.375,1,1,0.0625,0.566691015339664,0
1,2,0.0,0.25,0.705607476635514,0.125,1,0,0.046875,0.5383491599707816,1
2,2,0.2,1.0,0.5700934579439252,0.25,1,1,0.046875,0.6324324324324324,0
4,2,0.6,0.5,0.40186915887850466,0.25,2,1,0.0625,0.5506208911614316,1
3,2,0.4,0.25,0.7710280373831776,0.0,2,0,0.046875,0.7195032870708546,1
4,2,0.6,0.0,0.3317757009345794,0.125,1,1,0.125,0.5345507669831994,0
0,2,0.2,0.5,0.514018691588785,0.125,1,0,0.03125,0.6932067202337473,1
1,2,0.8,0.75,0.7523364485981309,0.5,1,0,0.09375,0.47684441197954713,0
2,2,0.4,0.5,0.4158878504672897,0.375,1,0,0.125,0.6788897005113221,0
4,2,0.6,0.25,0.40654205607476634,0.375,0,0,0.109375,0.5579254930606282,0
3,2,0.6,0.0,0.4158878504672897,0.125,2,0,0.09375,0.5630387143900657,1
4,2,0.2,1.0,0.38317757009345793,0.125,1,0,0.09375,0.45785244704163625,0
0,2,0.4,0.75,0.7570093457943925,0.125,0,1,0.140625,0.5780861943024105,1
1,2,0.4,0.0,0.6635514018691588,0.25,2,0,0.140625,0.5637691745799854,0
2,2,0.2,0.25,0.5280373831775701,0.0,1,1,0.125,0.6138787436084734,0
4,2,0.0,0.5,0.7663551401869159,0.0,1,0,0.0,0.5180423666910153,0
3,2,0.4,1.0,0.705607476635514,0.0,2,0,0.125,0.5339663988312637,0
4,2,0.2,0.5,0.7710280373831776,0.125,1,1,0.015625,0.6761139517896274,1
0,2,0.4,1.0,0.6869158878504673,0.25,1,0,0.0,0.6321402483564645,0
1,2,0.6,0.0,0.29906542056074764,0.25,2,1,0.0625,0.7070854638422206,0
2,2,0.6,0.25,0.5,0.0,2,0,0.015625,0.5421475529583638,1
4,2,0.2,1.0,0.5794392523364486,0.25,1,0,0.0625,0.6831263696128561,0
3,2,0.2,0.25,0.6401869158878505,0.125,2,1,0.09375,0.7066471877282688,0
4,2,0.4,0.75,0.02336448598130841,0.375,1,0,0.109375,0.46617969320672026,0
0,2,0.6,0.75,0.4439252336448598,0.25,1,1,0.109375,0.5208181154127101,1
1,2,0.2,0.5,0.7897196261682243,0.125,1,0,0.140625,0.45171658144631116,1
2,2,0.4,0.5,0.7149532710280374,0.125,1,1,0.046875,0.5566106647187729,0
4,2,0.4,0.75,0.411214953271028,0.125,1,0,0.140625,0.6872169466764061,1
3,2,0.6,1.0,0.40186915887850466,0.125,2,0,0.140625,0.5929875821767714,0
4,2,0.6,1.0,0.4766355140186916,0.0,0,1,0.03125,0.6205989773557341,0
0,2,0.2,0.0,0.06542056074766354,0.25,2,0,0.078125,0.6534696859021183,1
1,2,0.4,0.5,0.8037383177570093,0.0,1,0,0.046875,0.625127830533236,1
2,2,0.4,0.5,0.2336448598130841,0.125,2,0,0.140625,0.6385682980277575,0
4,2,0.6,0.25,0.6495327102803738,0.0,1,0,0.140625,0.5751643535427319,0
3,2,0.6,0.25,0.8130841121495327,0.125,1,1,0.03125,0.623082542001461,1
4,2,0.4,0.75,0.3644859813084112,0.0,1,0,0.0,0.5171658144631117,1
0,2,0.4,0.25,0.6682242990654206,0.25,1,0,0.140625,0.6613586559532505,1
1,2,0.2,0.75,0.6542056074766355,0.25,0,0,0.125,0.5468224981738495,0
2,2,0.4,1.0,0.308411214953271,0.0,2,0,0.125,0.6346238130021914,1
4,2,0.2,0.75,0.7663551401869159,0.125,1,0,0.109375,0.6156318480642805,0
3,2,0.2,0.0,0.5654205607476636,0.125,1,0,0.0,0.4639883126369613,1
4,2,0.6,0.5,0.6355140186915887,0.125,2,1,0.03125,0.5149744338933528,0
0,2,0.4,1.0,0.7663551401869159,0.125,2,0,0.078125,0.4704163623082542,0
1,2,0.4,0.25,0.411214953271028,0.125,2,0,0.0625,0.7202337472607743,1
2,2,0.6,0.75,0.22897196261682243,0.25,1,1,0.046875,0.5535427319211103,0
4,2,0.6,0.0,0.43457943925233644,0.0,2,1,0.140625,0.6204528853177502,0
3,2,0.6,0.5,0.2523364485981308,0.0,0,0,0.125,0.5032870708546384,0
4,2,0.2,0.5,0.48598130841121495,0.125,1,1,0.03125,0.6921840759678598,0
0,2,0.6,0.0,0.17289719626168223,0.0,2,1,0.0,0.5320672023374726,0
1,2,0.4,0.25,0.7663551401869159,0.125,1,1,0.046875,0.6578524470416363,1
2,2,0.4,0.25,0.46261682242990654,0.0,2,1,0.140625,0.5316289262235209,0
4,2,0.4,0.5,0.6962616822429907,0.25,2,1,0.046875,0.7215485756026296,0
3,2,0.8,0.5,0.32710280373831774,0.25,1,1,0.140625,0.6986121256391526,1
4,2,0.2,1.0,0.6962616822429907,0.25,1,1,0.109375,0.6718772826880935,0
0,2,0.8,0.25,0.1588785046728972,0.375,1,1,0.03125,0.6797662527392258,0
1,2,0.2,1.0,0.5046728971962616,0.25,1,1,0.078125,0.56654492330168,1
2,2,0.4,0.25,0.5327102803738317,0.125,1,1,0.109375,0.6823959094229365,1
4,2,0.2,1.0,0.7850467289719626,0.25,2,0,0.109375,0.48546384222059896,0
3,2,0.6,0.25,0.2102803738317757,0.0,2,0,0.0,0.48005843681519356,0
4,2,0.2,1.0,0.308411214953271,0.125,2,0,0.0,0.5012417823228634,0
0,2,0.4,1.0,0.19158878504672897,0.0,1,1,0.078125,0.4461650840029218,1
1,1,0.4,0.5,0.2102803738317757,0.0,1,0,0.109375,0.4864864864864865,0
2,1,0.8,0.5,0.14485981308411214,0.125,2,0,0.09375,0.6680788897005113,1
4,1,0.0,0.25,0.8130841121495327,0.25,1,1,0.078125,0.6696859021183346,0
3,1,0.2,0.75,0.4158878504672897,0.25,2,0,0.078125,0.631263696128561,0
4,1,0.4,0.0,0.677570093457944,0.125,1,1,0.078125,0.706355003652301,0
0,1,0.2,0.25,0.1308411214953271,0.375,2,1,0.140625,0.6350620891161431,0
1,1,0.2,0.75,0.616822429906542,0.25,2,1,0.078125,0.5764791818845872,0
2,1,0.6,0.75,0.205607476635514,0.125,2,1,0.046875,0.529145361577794,0
4,1,0.8,0.5,0.4485981308411215,0.25,1,1,0.125,0.6191380569758949,1
3,1,0.4,0.25,0.7336448598130841,0.375,1,0,0.03125,0.5368882395909423,1
4,1,0.2,0.75,0.8925233644859814,0.375,2,0,0.125,0.6292184075967859,0
0,1,0.2,0.75,0.308411214953271,0.375,1,0,0.0,0.47319211102994885,1
1,1,0.2,0.75,0.2803738317757009,0.125,1,1,0.046875,0.5298758217677136,0
2,1,0.4,0.5,0.4252336448598131,0.25,1,1,0.046875,0.5487216946676406,0
4,1,0.8,0.5,0.35046728971962615,0.125,1,0,0.0,0.577209642074507,0
3,1,0.8,0.25,0.6728971962616822,0.5,1,1,0.03125,0.7254930606281957,1
4,1,0.2,0.5,0.719626168224299,0.25,2,1,0.0,0.5428780131482834,0
0,1,0.4,1.0,0.3925233644859813,0.25,0,0,0.140625,0.6099342585829073,1
1,1,0.2,0.0,0.6822429906542056,0.25,1,1,0.140625,0.556318480642805,1
2,1,0.2,0.0,0.308411214953271,0.25,2,0,0.046875,0.6840029218407597,0
4,1,0.6,1.0,0.5327102803738317,0.125,2,1,0.109375,0.716581446311176,1
3,1,0.4,0.0,0.43457943925233644,0.0,2,1,0.046875,0.45595325054784513,0
4,0,0.4,1.0,0.4252336448598131,0.0,1,1,0.078125,0.48429510591672753,1
0,0,0.4,0.0,0.3878504672897196,0.0,2,0,0.09375,0.5265157048940833,0
1,0,0.0,0.0,0.48130841121495327,0.0,1,0,0.140625,0.6346238130021914,0
2,0,0.6,0.0,0.2897196261682243,0.25,2,0,0.046875,0.6845872899926954,1
4,0,0.2,0.75,0.397196261682243,0.125,1,1,0.140625,0.6245434623813002,1
3,0,0.2,1.0,0.6635514018691588,0.0,1,0,0.109375,0.6965668371073777,0
4,0,0.6,1.0,0.602803738317757,0.25,0,0,0.03125,0.6242512783053323,1
0,0,0.6,0.0,0.35514018691588783,0.0,2,0,0.03125,0.5684441197954712,0
1,0,0.4,0.25,0.48130841121495327,0.125,1,1,0.046875,0.4483564645726808,0
2,0,0.4,0.75,0.7102803738317757,0.125,0,0,0.140625,0.5158509861212563,0
4,0,0.2,0.25,0.6074766355140186,0.125,1,0,0.0625,0.6549306062819577,0
3,0,0.4,0.0,0.37850467289719625,0.125,2,0,0.078125,0.6156318480642805,0
4,0,0.2,0.75,0.6635514018691588,0.0,1,1,0.0625,0.48911614317019725,1
0,0,0.4,1.0,0.3037383177570093,0.125,1,0,0.0625,0.5450693937180424,0
1,0,0.0,0.0,0.8177570093457944,0.125,1,1,0.0,0.5165814463111761,0
2,0,0.6,0.25,0.7383177570093458,0.125,2,0,0.109375,0.714536157779401,1
4,0,0.4,0.25,0.6635514018691588,0.0,1,1,0.0,0.6176771365960555,0
3,0,0.6,1.0,0.3411214953271028,0.125,2,1,0.015625,0.7218407596785975,1
4,0,0.2,0.5,0.3364485981308411,0.0,0,1,0.140625,0.6330168005843682,1
0,0,0.0,1.0,0.6869158878504673,0.125,0,1,0.09375,0.5091307523739956,0
1,0,0.4,1.0,0.46261682242990654,0.125,2,1,0.09375,0.5601168736303871,0
2,0,0.2,0.25,0.6121495327102804,0.125,0,1,0.0625,0.46252739225712197,1
4,2,0.2,0.25,0.48130841121495327,0.125,2,0,0.140625,0.6964207450693937,1
3,2,0.2,0.25,0.29906542056074764,0.125,1,0,0.09375,0.5065010956902849,0
4,2,0.0,0.25,0.29906542056074764,0.5,2,0,0.125,0.5801314828341856,1
0,2,0.4,0.75,0.7242990654205608,0.25,1,0,0.140625,0.7279766252739226,0
1,2,0.8,0.25,0.602803738317757,0.25,1,1,0.078125,0.6991964937910884,1
2,2,0.4,0.5,0.7663551401869159,0.25,1,0,0.0625,0.629072315558802,0
4,2,0.4,0.25,0.780373831775701,0.125,2,1,0.046875,0.5747260774287801,1
